spotify_id,name,followers,popularity,degree,degree_centrality,clustering,pagerank,community,has_chart_hits
4Rzu63KnqMsThOdfkrJk1Z,Lennis Rodriguez,58123.0,52,52,0.0003326531003908674,0.048265460030165915,5.4541458951802545e-05,0,1
3fjs4zbBFxEFFe8Wyojo0G,Elephante,95079.0,49,54,0.00034544745040590076,0.0034940600978336828,6.232103000823964e-05,0,1
11fuZuF7uBoY3taFiUc2Qt,Martti Vainaa,1958.0,31,1,6.397175007516681e-06,0.0,6.5031831455701735e-06,3958,1
0FjkX0cEz2wb80YOZbrZeD,Amylea X Megat,2744.0,10,0,0.0,0.0,9.754774718355528e-07,3959,1
3oLccEy7y6zTe1gCFHxuWr,Timati,393989.0,56,161,0.0010299451762101855,0.008540372670807454,0.00024737726104356845,0,1
5g1lCXhXTqGf2QNpyQXh9S,陳健安,7586.0,37,3,1.9191525022550042e-05,0.0,7.133195036751468e-06,0,1
3ObYhqbnVWAb1afotoMJTu,THØR,73.0,27,3,1.9191525022550042e-05,1.0,5.622919993439597e-06,0,1
4wO0kHiOwf8l9VMJJN9HmG,Shoffy,112149.0,53,25,0.000159929375187917,0.01,2.9515988678045867e-05,0,1
7sQc4ugqcqoLJPnznIE2jm,Los De La Nazza,386280.0,49,33,0.00021110677524805046,0.22916666666666666,2.9380086140057506e-05,0,1
3qm84nBOXUEQ2vnTfUTTFC,Guns N' Roses,25796418.0,79,0,0.0,0.0,9.754774718355528e-07,3960,1
2QSPrJfYeRXaltEEiriXN9,Tove Styrke,152815.0,54,21,0.0001343406751578503,0.014285714285714285,2.2874405339644324e-05,0,1
4kcnsS1aAB40FMcLD01gmI,KURT,245745.0,61,22,0.00014073785016536697,0.025974025974025976,2.5848999862030648e-05,0,1
33NVpKoXjItPwUJTMZIOiY,David Kushner,310851.0,62,0,0.0,0.0,9.754774718355528e-07,3961,1
2wX6xSig4Rig5kZU6ePlWe,KSHMR,1663364.0,66,118,0.0007548666508869683,0.02882804577719832,0.0001239802554612827,0,1
4GYbcFj6RbqWd2N2cnaUqb,senjasa,1249.0,25,2,1.2794350015033362e-05,0.0,4.476141987837417e-06,0,1
7pEWOWPLD9S2HcpWEMDfOH,PAPER,80926.0,40,1,6.397175007516681e-06,0.0,6.5031831455701735e-06,3962,1
1L8QE7iUTf9330wcKxnieK,Ivri Lider,146718.0,44,24,0.00015353220018040034,0.03260869565217391,3.7585331728958776e-05,0,1
7cmcZaAbbTZIKiqIBJ2ycu,Mỹ Linh,57316.0,29,6,3.8383050045100085e-05,0.0,1.2610383038901217e-05,0,1
0Dd8AchLVLMRRwSgdOC8GA,Abde,11748.0,37,8,5.1177400060133446e-05,0.0,1.584230561535619e-05,0,1
6P5NO5hzJbuOqSdyPB7SJM,Ashe,1186377.0,69,20,0.00012794350015033363,0.1,2.139646684238951e-05,0,1
2VZNmg4vCnew4Pavo8zDdW,Max Richter,795315.0,72,83,0.0005309655256238845,0.0002938583602703497,0.00015219360145570074,0,1
2ir229HIsVao4o4BBG5XRb,A DeadEyezz,0.0,0,0,0.0,0.0,9.754774718355528e-07,3963,1
5eNWCMZp9c9ve6lrVKYPbe,Sidhart Ji,1281.0,0,0,0.0,0.0,9.754774718355528e-07,3964,1
7AdyVsMxs5j9qkQV6UQtWg,Amco,53603.0,29,19,0.00012154632514281693,0.029239766081871343,3.0987819621100556e-05,0,1
4Ejyn899EXnQc0PhfKC7wY,La Mafia del Amor x El Combo Perfecto,49262.0,40,1,6.397175007516681e-06,0.0,6.5031831455701735e-06,3965,1
5F1aAS1duwlzExnPs3l2Xe,Pooh Shiesty,971451.0,70,36,0.00023029830027060052,0.1634920634920635,3.650654429405385e-05,0,1
6p5JxpTc7USNnBnLzctyd4,Phillip Phillips,997798.0,62,4,2.5588700030066723e-05,0.3333333333333333,5.539449066620424e-06,0,1
4CqvtNmeUY1AKnBo49YjWN,Don Medardo y Sus Players,24231.0,29,7,4.478022505261676e-05,0.0,1.9715870876451628e-05,3966,1
5bshmv1cQuPIB1bpGyKAkI,Titanium,5140.0,17,1,6.397175007516681e-06,0.0,3.721719216177512e-06,261,1
44WCHvwXBOMz6nm7Mu2ReO,Grupo Bryndis,1669567.0,69,10,6.397175007516681e-05,0.0,2.4135306985403852e-05,0,1
4mbvd7ZJ2goftjy1L33LiB,John Park,80442.0,44,9,5.757457506765013e-05,0.0,1.4777043810478661e-05,0,1
1XyjBsbZBunXsYDTkaYtk9,Knox Hamilton,30499.0,44,0,0.0,0.0,9.754774718355528e-07,3967,1
76UCIJTB0jcJvBaL0CdIqx,Takagi & Ketra,460785.0,65,25,0.000159929375187917,0.06333333333333334,2.5331777620962968e-05,0,1
6064pL9Hu3Wx2bwJMeOx6o,Tomine Harket,11455.0,58,4,2.5588700030066723e-05,0.3333333333333333,4.883918339736045e-06,0,1
3HplK5nx2MVxmtMReCJkEL,Trustt,4516.0,38,6,3.8383050045100085e-05,0.0,9.542145826409832e-06,0,1
7sdNw5xCqLmklPwCGrM0tw,Jurijus,1974.0,21,2,1.2794350015033362e-05,0.0,5.603014289114754e-06,0,1
4tWoA7JxH2OmNjkvhI7Z3t,Rasmussen,9680.0,31,0,0.0,0.0,9.754774718355528e-07,3968,1
2oXCgnN1W8fMfNu2mHVgSz,Cherrybelle,69327.0,43,2,1.2794350015033362e-05,0.0,8.705297767383752e-06,3969,1
1fURW117sgaPpgIoz8YLXW,Fresquito,11468.0,44,7,4.478022505261676e-05,0.047619047619047616,1.26350560544458e-05,0,1
4dyYjqmYDjegbB3F2mbvcT,Zezé Di Camargo & Luciano,2648608.0,65,37,0.0002366954752781172,0.0990990990990991,4.196421468217602e-05,0,1
5HC7Qt5MiyPfoOTNK3uf5a,Wuant,779.0,0,0,0.0,0.0,9.754774718355528e-07,3970,1
0Rpjb3kpeX8Z4DQZ7A0wjq,Black Velvet,3057.0,26,1,6.397175007516681e-06,0.0,2.6339075879928086e-06,0,1
6keAyxGtyuKJS1ncI0ALXY,Fire On The Beat Prod,25.0,11,21,0.0001343406751578503,0.0,4.900236055965139e-05,0,1
1ssOY5fx4efqZ0RXZ4M3PJ,Kanon,26993.0,39,44,0.00028147570033073394,0.0613107822410148,6.605635631261309e-05,0,1
3836OTICMPjhTMMcpPw4EC,Broiler,167895.0,64,67,0.00042861072550361764,0.014925373134328358,8.90641406556038e-05,0,1
2a15NvJ0ASGPEuWgGCCIJC,Paulino Monroy,26217.0,39,9,5.757457506765013e-05,0.0,1.3537005945416591e-05,0,1
7J0LWYD28ay7XQBjlWL9jM,Brudi030,76176.0,47,41,0.00026228417530818393,0.08048780487804878,4.739489110046035e-05,0,1
4gg2Eg18OeqjqzfWtsBTMG,TENSONG,53011.0,47,0,0.0,0.0,9.754774718355528e-07,3971,1
0l6WgSoqo4UqeuXFKnTQRu,Aldo Trujillo,981252.0,68,25,0.000159929375187917,0.023333333333333334,3.7884887365381667e-05,0,1
4DjY0CaKAejJgghVHTaOUy,Toño Rosario,241372.0,54,19,0.00012154632514281693,0.1286549707602339,1.99144789758506e-05,0,1
25eYSizNX4BK5ZtqAq8pE8,Nouamane Belaiachi,275788.0,44,3,1.9191525022550042e-05,0.3333333333333333,4.178362109143131e-06,0,1
49m0B4E59KYnTHckGDleUv,Christian Hudson,1929.0,24,3,1.9191525022550042e-05,0.0,5.599036169968073e-06,0,1
2F9pvj94b52wGKs0OqiNi2,Babasónicos,1113249.0,68,23,0.00014713502517288367,0.0,4.544563431846951e-05,0,1
1Htr6NX7uoUmDcXuZuVxve,Violin Brothersss,0.0,0,0,0.0,0.0,9.754774718355528e-07,3972,1
7zJL978NtANOysfGY21ty6,Ghetts,177709.0,52,117,0.0007484694758794516,0.027114647804302977,0.0001461728950607746,0,1
6B4RvAzPbZcxMjhZvFSDis,Boris Way,10681.0,51,31,0.00019831242523301711,0.017204301075268817,4.105402287153006e-05,0,1
1SKeSGQ3LMHYCEgqFGvJbE,Krzysztof Krawczyk,177471.0,48,17,0.00010875197512778358,0.0,3.17872457389893e-05,0,1
06TVTkMAOR935MhkjX0i2A,Anthony Santos,757904.0,60,20,0.00012794350015033363,0.08947368421052632,2.270736763697313e-05,0,1
5YmH8W9CJRTj4LKg6qyYtE,Pokáč,235483.0,47,13,8.316327509771685e-05,0.02564102564102564,2.8512536128933448e-05,0,1
5QO5nSTzmwGYnTFsJb8Gq6,DENIS TEOFIKOV,41588.0,37,6,3.8383050045100085e-05,0.06666666666666667,1.0925233561403309e-05,0,1
2aNkBNOpoEwJlRpDLzJ6hZ,Seda Tripkolic,54715.0,56,7,4.478022505261676e-05,0.047619047619047616,1.3704714160764403e-05,0,1
5q8HGNo0BjLWaTAhRtbwxa,Brantley Gilbert,2661031.0,66,15,9.595762511275021e-05,0.047619047619047616,1.9679652897281824e-05,0,1
1wheYCHOG8jXrzyqvbEjKH,Spirit Of The West,36539.0,37,1,6.397175007516681e-06,0.0,6.5031831455701735e-06,3973,1
3DcC9DcygJ1FqyisyQB71t,MGP ALLSTARS 2021,425.0,11,0,0.0,0.0,9.754774718355528e-07,3974,1
46CuxapoPjUfIOiXdNq7qM,Oh Land,161152.0,39,15,9.595762511275021e-05,0.0,2.4036884165048964e-05,0,1
1o2NpYGqHiCq7FoiYdyd1x,Bea Miller,2750616.0,68,18,0.00011514915013530026,0.05228758169934641,1.9148754587494066e-05,0,1
01veRCzqGIkUMo7L5PyBAD,Kauai45,17146.0,51,1,6.397175007516681e-06,0.0,6.5031831455701735e-06,3975,1
7J41Q5hdwuBgyVo7zGhPhO,MEROL,25724.0,45,7,4.478022505261676e-05,0.09523809523809523,1.0702201188126478e-05,0,1
5NNlkZBrBpOJ7C11JwVxIj,PXNDX,1174798.0,66,0,0.0,0.0,9.754774718355528e-07,3976,1
0UeKDbiaApyP7qKfcmGN03,Lesram,0.0,48,15,9.595762511275021e-05,0.1523809523809524,1.4328129544619051e-05,0,1
5v2WhpA59TJSdPh7LCx1lN,BONES,1104948.0,74,27,0.00017272372520295038,0.005698005698005698,4.7770356646950964e-05,0,1
6Gc7QYqGBo1f1KtZJtJHda,MELER,6079.0,44,2,1.2794350015033362e-05,0.0,2.934003528036695e-06,0,1
1yIifIA91WgmfzBcjbQB8i,Kurdo,718248.0,59,34,0.00021750395025556715,0.13368983957219252,3.6917604211754935e-05,0,1
6vFz8SAf3JBH0kdz8UMSOh,Getsunova,379110.0,45,8,5.1177400060133446e-05,0.03571428571428571,1.676528135550536e-05,0,1
1nX1HVIUo1Zfs3e2v3lFb9,Changg,59460.0,46,10,6.397175007516681e-05,0.022222222222222223,2.389433621960513e-05,0,1
698hF4vcwHwPy8ltmXermq,Far East Movement,1113599.0,65,152,0.0009723706011425355,0.009410944579993029,0.0001807840411968711,0,1
6m1LYS5NQonxjOcQFPQOb5,Frenna,507899.0,66,85,0.0005437598756389178,0.1546218487394958,6.736503483515175e-05,0,1
5vV3bFXnN6D6N3Nj4xRvaV,JIN,3223834.0,60,1,6.397175007516681e-06,0.0,6.5031831455701735e-06,2180,1
2PaRhxWFaqCUZybJDDoNrf,Jana Kramer,423901.0,49,2,1.2794350015033362e-05,0.0,4.5477073731129206e-06,0,1
1NxTfbylQiyMQ8yOFxG3x2,Dstance,41621.0,47,12,7.676610009020017e-05,0.0,2.0328974103144185e-05,0,1
32ejcIBfk6cbs473H0LlBE,Rune RK,15004.0,42,37,0.0002366954752781172,0.03153153153153153,4.6654444786842846e-05,0,1
0gdWU9IX6LIiuPvXh95pas,NU'EST W,581552.0,45,0,0.0,0.0,9.754774718355528e-07,3977,1
6le80R1opKnTlP4o3KvA2k,Uru,537318.0,59,3,1.9191525022550042e-05,0.0,6.998626972723521e-06,0,1
4Ulybpn8rpXfcOLNJM6544,Altimet,120010.0,38,51,0.00032625592538335074,0.01411764705882353,9.306719710225792e-05,0,1
64KEffDW9EtZ1y2vBYgq8T,Marshmello,34229273.0,83,132,0.0008444271009922018,0.037126995142262316,0.00012264074235214469,0,1
0DnjaQqb436AH1idffI6CQ,Yeng Constantino,2399140.0,55,21,0.0001343406751578503,0.0380952380952381,3.607004794841357e-05,0,1
5tCTGzOVhizDqFyDcy71L4,Slattcrank,498.0,28,6,3.8383050045100085e-05,0.0,1.7513756254638058e-05,3978,1
3f0oZnKV2b5N8TDBnSGEOL,Blake el Diablo,5020.0,45,5,3.198587503758341e-05,0.0,1.1017113212665391e-05,0,1
6SgDJ5tNao1Wa1qWroxqz0,Nibal,3320.0,37,17,0.00010875197512778358,0.10294117647058823,1.6663609228415017e-05,0,1
3E6xrwgnVfYCrCs0ePERDz,Wisin,8148576.0,77,124,0.0007932497009320685,0.19223708366115919,9.890484188025155e-05,0,1
6qMCbcnBinopCiiCrKQlF3,Diana Wang,68106.0,42,11,7.036892508268349e-05,0.0,2.443710095504323e-05,0,1
1XIdt4oeKQtMrjldE6Zmpo,Masscdarazda,0.0,0,0,0.0,0.0,9.754774718355528e-07,3979,1
7fNjr8ALzlbt9640bJKxTG,Jack Orsen,2332.0,19,23,0.00014713502517288367,0.023715415019762844,4.2629963258474214e-05,0,1
2Q3eZMfDQgT8MhPowKFXYO,t.A.T.u.,693317.0,63,10,6.397175007516681e-05,0.0,2.0895027614770912e-05,0,1
0T0COcAFHD9oZ704HbZr2A,Shai Tsabari,29722.0,40,11,7.036892508268349e-05,0.03636363636363636,1.8033149643758473e-05,0,1
7jCHrVGjeHUYP2pHv8FOJ3,wacci,234382.0,58,1,6.397175007516681e-06,0.0,6.5031831455701735e-06,3980,1
5c8aF9n0VShXlTQbCeSxvz,DJ Espinos,1961.0,4,0,0.0,0.0,9.754774718355528e-07,3981,1
6fzQ81ouajOEFqCIB9VwrS,Morgan Evans,153664.0,54,3,1.9191525022550042e-05,0.0,4.853945861946117e-06,0,1
1nfldcDRGChHzFqBJpI472,Chico,10044.0,45,1,6.397175007516681e-06,0.0,6.5031831455701735e-06,3982,1
19w3KViMCX0eq1UjNic2W9,gyuris,15299.0,48,18,0.00011514915013530026,0.0718954248366013,3.601373160947798e-05,0,1
0CkbPVBpOwwz9NPPglFKyq,RAY BLK,157836.0,49,29,0.00018551807521798375,0.09852216748768473,2.813553597210115e-05,0,1
3x3jSlhyv5CiCZDZlaTq0M,Pi’erre Bourne,726157.0,66,27,0.00017272372520295038,0.09116809116809117,3.071939985733448e-05,0,1
6TvjXbopXg71XRM9OZWqUc,Arin Ray,232095.0,58,26,0.0001663265501954337,0.07076923076923076,2.5611933927532978e-05,0,1
0ApuzsBYipSDWqPXBFJf0N,Kali & Peter Pann,24787.0,9,0,0.0,0.0,9.754774718355528e-07,3983,1
4t0El0at5bWfc1i0szQf5v,Tre Kronor,858.0,23,1,6.397175007516681e-06,0.0,6.5031831455701735e-06,3984,1
4WZGDpNwrC0vNQyl9QzF7d,Capital Bra,4309526.0,71,75,0.00047978812556375106,0.12396396396396396,7.740382510777131e-05,0,1
4Rhx0H3w80yqUMSiPfq0Cz,Isyan Tetick,17500.0,40,2,1.2794350015033362e-05,0.0,8.705297767383752e-06,3985,1
7Fh934KVdTC7ekW6Rqangw,Lucie Vondrackova,43529.0,40,52,0.0003326531003908674,0.01282051282051282,0.00011088104279206398,0,1
4tyWwKFEbho8Vh4qczqbIo,Amanda Black,230740.0,39,17,0.00010875197512778358,0.029411764705882353,2.317415788802463e-05,0,1
5sz2J8VLlbst4llr9dnAvP,Justin Le,243.0,13,0,0.0,0.0,9.754774718355528e-07,3986,1
2Ev7vtPI38BE2kQvwmH4ce,Arthur Miguel,227609.0,60,2,1.2794350015033362e-05,0.0,8.705297767383752e-06,3987,1
5iDqEobZRSTiBSAk6jLp4A,Oscu,438524.0,64,18,0.00011514915013530026,0.12418300653594772,2.122057888902422e-05,0,1
4IS4EyXNmiI2w5SRCjMtEF,Kendji Girac,1512525.0,62,16,0.00010235480012026689,0.14166666666666666,1.874447241255853e-05,0,1
1GdFniPzxbAmIGIn89RwoI,LUIS,35730.0,59,26,0.0001663265501954337,0.033846153846153845,4.3098342111945184e-05,0,1
3V0ZQW0dNuVaFtbVYgSI24,Claire Rosinkranz,317711.0,64,6,3.8383050045100085e-05,0.0,1.1342183597643303e-05,0,1
6oKgbtiDAYCUcEz2C825rd,Ajlitol,0.0,0,0,0.0,0.0,9.754774718355528e-07,3988,1
77tT1kLj6mCWtFNqiOmP9H,Daryl Hall & John Oates,1897136.0,70,25,0.000159929375187917,0.0,4.102197253057208e-05,0,1
3hYeTFtmefl4tTtZ7nLHas,A Britnoises,0.0,0,0,0.0,0.0,9.754774718355528e-07,3989,1
2l9yw8Eb7B9bziBHtOmUVC,Mavrick,1303.0,11,11,7.036892508268349e-05,0.0,2.6839209090116557e-05,0,1
4YBAOrBF9vBB9inOLtpRzp,Mano Arriba,229469.0,43,1,6.397175007516681e-06,0.0,6.5031831455701735e-06,3990,1
0KKUc4amZyvswV2YL6WTar,Mariah Angeliq,358106.0,69,79,0.0005053768255938178,0.10548523206751055,6.362805035997992e-05,0,1
6gmtrXZBLAFrYUzVxcYCUg,Laura Rizzotto,2363.0,10,2,1.2794350015033362e-05,0.0,5.179608291874466e-06,0,1
2ZHJEckf6HJXMSuD2icSSW,Sofian Medjmedj,16762.0,46,8,5.1177400060133446e-05,0.17857142857142858,1.135161203622046e-05,0,1
7etpAkVGVj08U5ShsMFqCh,Ellips,5008.0,24,1,6.397175007516681e-06,0.0,2.214465513761759e-06,0,1
5LloPEToP2oZZGdSmh1TFU,Phonkha,24815.0,60,14,8.956045010523352e-05,0.0,3.3387580807545055e-05,0,1
0imE3buPhAowREqCrr4CYe,Peach Tree Rascals,203891.0,61,1,6.397175007516681e-06,0.0,2.2789326142933684e-06,0,1
4oEeUK3pzW0XpaE5AMi5ws,Julia Frej,4182.0,25,6,3.8383050045100085e-05,0.0,1.2433678973581847e-05,0,1
3OQumEuDR7ZpOYpYoXrT14,Skechi,3072.0,43,16,0.00010235480012026689,0.05,1.844710065677807e-05,0,1
5xq3BK55BJmutN0X7eTyQB,Jeff Satur,162508.0,60,2,1.2794350015033362e-05,0.0,4.733393265839512e-06,0,1
55K4ZKXWbobPadn69ghryV,xeta,166.0,5,0,0.0,0.0,9.754774718355528e-07,3991,1
6YCM9JwkqdEFQSzztmh4Kb,Navos,19252.0,61,35,0.00022390112526308382,0.052100840336134456,3.6293099946637195e-05,0,1
3NgxOxH2jpNzkyOOU5W2hD,Esa Abrate,24762.0,29,3,1.9191525022550042e-05,0.0,1.0907412389197329e-05,3992,1
70IDcHqzz63TDRM1OLmUx3,Figaro,122.0,16,0,0.0,0.0,9.754774718355528e-07,3993,1
4WfFd2patsWYCoh3POfGAl,Yasmeen,1325.0,27,7,4.478022505261676e-05,0.0,1.2324941824408584e-05,0,1
2pwjkmMQFMGyCn2oD6ON7Q,Jakub Děkan,47393.0,37,16,0.00010235480012026689,0.06666666666666667,2.7547600188469527e-05,0,1
4ncaw2cfA3Wlly1tBD2eWt,Yailin la Mas Viral,72184.0,54,77,0.0004925824755787845,0.11278195488721804,7.516588782030728e-05,0,1
72RvmgEg2omdlMV9aExO6a,The Dubliners,349376.0,53,18,0.00011514915013530026,0.0,4.618588511830687e-05,0,1
4dpARuHxo51G3z768sgnrY,Adele,42174621.0,84,7,4.478022505261676e-05,0.0,8.530829045131368e-06,0,1
2iB7AJhJmkWkkehY9ccB0j,Ex Battalion,2573548.0,55,15,9.595762511275021e-05,0.12380952380952381,2.6791926887524752e-05,0,1
4GamL2Nc4HvkptJmepQnZS,Mutenoid,1.0,0,0,0.0,0.0,9.754774718355528e-07,3994,1
7u9HzYQPhBC92mdvpzGqu8,Wiesulis,1119.0,30,4,2.5588700030066723e-05,0.0,1.1905760019435572e-05,0,1
5ayyPSqoObeTOj1UGtM79C,Zeballos,137271.0,57,32,0.00020470960024053378,0.0,6.593847619798357e-05,0,1
3rRYsUdlQYCdUp2l0ReFZs,Bano,112.0,3,3,1.9191525022550042e-05,0.0,1.0907412389197329e-05,3995,1
3EA9hVIzKfFiQI0Kikz2wo,Andrea Bocelli,2221093.0,67,342,0.0021878338525707047,0.0013548044108315756,0.0005815918062282894,0,1
6HCUfgQJQ5AvjxX3coDJsT,Chingiz,2096.0,8,2,1.2794350015033362e-05,0.0,8.705297767383752e-06,3996,1
3iVGVVEvuNU0Nqe54OlfS2,Juicy P,4281.0,19,57,0.0003646389754284508,0.016917293233082706,8.539153547101415e-05,0,1
7pqmg2lxEU2qH4yGhNuRtl,Geisha Cartel,1046.0,13,5,3.198587503758341e-05,0.6,7.306758605126615e-06,0,1
54CixfaGAPcjkP7Dx5PjvV,El Papi,52910.0,56,2,1.2794350015033362e-05,0.0,4.959381510323749e-06,0,1
2dYrqQTd3MigfHvdutV584,Meso,595.0,28,2,1.2794350015033362e-05,0.0,6.3724735553572364e-06,0,1
74ASZWbe4lXaubB36ztrGX,Bob Dylan,5775647.0,71,12,7.676610009020017e-05,0.0,2.3303984504035963e-05,0,1
2XDkxNo6VMwJcCpH9sv5da,Fec Music,6378.0,0,0,0.0,0.0,9.754774718355528e-07,3997,1
0T1CMVkqffHlqEk4BcAph1,Tulsi Kumar,5245751.0,70,84,0.0005373627006314012,0.1078600114744693,9.848890286106538e-05,0,1
6I5eyZiVUpuPwE8mTXp7hC,Royal 44,6083.0,36,15,9.595762511275021e-05,0.06666666666666667,2.3367497739193515e-05,0,1
5waIYqZSsMaTQqdL4QnqyR,Boye & Sigvardt,3524.0,43,23,0.00014713502517288367,0.015810276679841896,3.249119124739437e-05,0,1
1xJIlU3m3b11t2SkYzgLjM,Stig Dogg,2495.0,23,19,0.00012154632514281693,0.1111111111111111,2.6833080728066757e-05,0,1
5Gcpu5c7VJNaoSoAwzfqsY,Vidiek,10087.0,28,4,2.5588700030066723e-05,0.0,1.3109527011010906e-05,3998,1
3Tv1UzQAvn0v0hKTxisXnR,Kaito Shoma,70872.0,63,12,7.676610009020017e-05,0.0,1.9501892557905456e-05,0,1
6iGvhbeV6pyoKzPpjFDiZB,Trafi,9792.0,22,1,6.397175007516681e-06,0.0,5.035106731027789e-06,1097,1
62TYO8MQIPGNVne59x3AqS,Ansu,41472.0,44,5,3.198587503758341e-05,0.1,8.484119523718146e-06,0,1
5piNOJiRuu0aC8BCISWN6e,Telly Grave,14283.0,25,17,0.00010875197512778358,0.08823529411764706,2.50648257386866e-05,0,1
0xTdDjeCoM89b7n9fLcZvR,GAYAZOV$ BROTHER$,217477.0,50,11,7.036892508268349e-05,0.0,2.1057896459274857e-05,0,1
6o2aThSX75afHwksESovZH,SLEEQ,1.0,21,1,6.397175007516681e-06,0.0,2.822839577582272e-06,0,0
3AemIC066y8n3TetXWkVoE,Terence Siufay,27466.0,40,4,2.5588700030066723e-05,0.16666666666666666,7.701219116189006e-06,0,1
0ZED1XzwlLHW4ZaG4lOT6m,Julia Michaels,4541950.0,74,42,0.0002686813503157006,0.04878048780487805,3.762799784406036e-05,0,1
0bG9yluCs22bj1ekgSc3fh,Sidhu Moose Wala featuring The PropheC,20163.0,0,0,0.0,0.0,9.754774718355528e-07,3999,1
0lVK4PlZTcw9QWyjIyKj4X,Job 2 do,14839.0,28,2,1.2794350015033362e-05,0.0,8.705297767383752e-06,4000,1
2MtHuR0W2idZdF7x4wddqq,GIRIBOY,288756.0,56,82,0.0005245683506163679,0.04155374887082204,0.00010764514650202232,0,1
5ty08GXpCMviM7BKWNrdXi,Tony Camargo,4385.0,28,1,6.397175007516681e-06,0.0,2.4810804622758324e-06,0,1
6JV9OrfLS1nkVkAYl0naok,Nello Taver,50034.0,47,7,4.478022505261676e-05,0.047619047619047616,1.5181975147193116e-05,0,1
5VKmpjKvs9TorQyO02WvlW,Čis T,24290.0,39,49,0.00031346157536831735,0.0824829931972789,6.40979411310668e-05,0,1
6JDu6pr6teBn79KqBTOXdp,Spike,91954.0,44,16,0.00010235480012026689,0.08333333333333333,2.5040887490129354e-05,0,1
347ZYa3M1wIhZ3j8Awnd19,Jen Jis,9376.0,25,16,0.00010235480012026689,0.075,2.041770661796356e-05,0,1
4YT4KZPvKUyqgSgtXAJeS4,Michał Szpak,44779.0,32,3,1.9191525022550042e-05,0.0,7.687534024663533e-06,0,1
01tCOipZP0bkn0LjSZ5S5i,El Nino,66852.0,41,88,0.0005629514006614679,0.014890282131661442,0.0001532112787425821,0,1
4eF1tYcUa9voNDX7xVTrZG,tonun,34982.0,46,1,6.397175007516681e-06,0.0,6.5031831455701735e-06,4001,1
64QvJfZaPoul6srmyPOE9n,DiscoBoys,10782.0,46,3,1.9191525022550042e-05,0.0,8.241327341766331e-06,0,1
1TWfYWNywX3nKCYfdgVHfr,Ainbusk Singers,4394.0,28,0,0.0,0.0,9.754774718355528e-07,4002,1
3mmI5HKArDwgggj4j0aJyC,BHZ,269701.0,68,27,0.00017272372520295038,0.15669515669515668,3.1706916274311156e-05,0,1
2h5alBjyxfubD2ci4vSc28,Display,1999.0,47,19,0.00012154632514281693,0.0935672514619883,2.4155922578650023e-05,0,1
7G2vjtDqM3CFcpDHGn4v6g,Tev tuvumā,52.0,0,0,0.0,0.0,9.754774718355528e-07,4003,1
05YoU5A41xjMz48wELAWBw,Pajafella,4612.0,27,15,9.595762511275021e-05,0.11428571428571428,1.8746131903148922e-05,0,1
6hyFvbMnKrLVujJZnovsWz,Marseaux,55422.0,49,14,8.956045010523352e-05,0.0989010989010989,2.3521697636702463e-05,0,1
2B7xPcMn6lsriV26tb0K3R,iMarkkeyz,14777.0,25,10,6.397175007516681e-05,0.0,2.152709473958655e-05,0,1
2hRQKC0gqlZGPrmUKbcchR,SHINee,2779207.0,61,4,2.5588700030066723e-05,0.0,7.273971864258342e-06,0,1
3Mn6d673ieRza7uw6zY2Zv,Hava,245388.0,55,5,3.198587503758341e-05,0.1,5.8297253162606585e-06,0,1
4SccMub74ILcsCuYhxSxYm,Mackola,1.0,0,0,0.0,0.0,9.754774718355528e-07,4004,1
46HyO18Ou1UzcbDKInq3ZH,Figen Genç,5058.0,47,0,0.0,0.0,9.754774718355528e-07,4005,1
01LmUEaQDYW2okh9P1Kc8m,Whyrun,229.0,15,16,0.00010235480012026689,0.058333333333333334,2.5535288057493906e-05,0,1
0hOMQC0tbEavntdsulLMGN,Ann Sophie,4538.0,17,3,1.9191525022550042e-05,0.0,8.552890824223373e-06,0,1
6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,68407227.0,88,14,8.956045010523352e-05,0.03296703296703297,1.3409897906112874e-05,0,1
0UTsdD7VIsEB9i7a6DDx5t,Lapiz Conciente,260174.0,54,118,0.0007548666508869683,0.053744748660002895,0.000130919348680169,0,1
6CgedJ2dk5GP40gS1OmGgE,AREZRA,12474.0,46,8,5.1177400060133446e-05,0.03571428571428571,1.4904282520556921e-05,0,1
2NEwLjbrw5RA4KWYhUIM9r,Jaycob Duque,20233.0,41,35,0.00022390112526308382,0.04201680672268908,3.5714425823415954e-05,0,1
4uJNQGa3L2frXDxwgouTIw,Franglish,748435.0,62,65,0.00041581637548858424,0.10384615384615385,5.963473575907384e-05,0,1
5sDptaTI5qN5FNrbFqQDyd,La petite culotte,3443.0,52,0,0.0,0.0,9.754774718355528e-07,4006,1
4hKoG9QvxsFDLIntc6tZ0g,Jacin Trill,99190.0,40,32,0.00020470960024053378,0.11895161290322581,3.393035913073167e-05,0,1
2gZVqPSWfCgzQpinPi0uck,Terry,46619.0,42,5,3.198587503758341e-05,0.0,1.2374246012417488e-05,0,1
4rGGVLUW4jKwW7HVwTr40U,Tachi,107269.0,44,43,0.00027507852532321727,0.11517165005537099,4.798779005364358e-05,0,1
343YYaA5MSjiZZ5cGyTr4u,Hanan Ben Ari,507023.0,52,4,2.5588700030066723e-05,0.0,8.282049660980648e-06,0,1
